https://offering.solutions/blog/articles/2023/07/15/migrating-angular-to-ngrx-functional-apis-and-effects/;angular
https://reflectoring.io/book/;architecture
https://github.com/eneajaho/ngx-libs;angular
https://craftinginterpreters.com/;sweng
;https://skamille.medium.com/avoiding-the-rewrite-trap-b1283b8dd39e;sweng
https://blog.simplified.courses/how-to-prepare-for-angular-signals/;angular
https://www.youtube.com/watch?v=4z5IhNdonv8;angular
https://github.com/bucket4j/bucket4j;java
https://blog.simplified.courses/conditional-reorderable-table-columns-in-angular/;angular
https://www.youtube.com/watch?v=K4dpVXuhm14;angular
;https://dev.to/tleipzig/loading-initial-data-in-spring-boot-3gnl;spring
https://lightwhale.asklandd.dk/;docker
;https://netbasal.com/angular-directive-selectors-can-do-more-than-you-think-7aefa4e6f30;307,angular
https://www.youtube.com/watch?v=zu-EgnbmcLY;typescript
https://stackoverflow.com/questions/76578491/dsl-optional-where-clause-based-on-a-parameter/76580300#76580300;jooq
https://www.youtube.com/watch?v=ykoUBctblno;jooq
https://byte-me.dev/;java
https://www.youtube.com/watch?v=ZevmaM-TupU;angular
https://vladmihalcea.com/fetch-multiple-to-many-jooq-multiset/;jooq
https://github.com/PacktPublishing/jOOQ-Masterclass;jooq
https://txt.cohere.com/sentence-word-embeddings/;ai
https://www.youtube.com/watch?v=2xylqlyvXyw;spring
https://timdeschryver.dev/blog/playwright-api-testing-with-zod;angular
https://www.youtube.com/watch?v=7zm3mxaAFWk;spring
;https://www.baeldung.com/maven-java-version;403,java
https://www.youtube.com/watch?v=IVzp68OongE;spring
https://www.youtube.com/watch?v=gLmMkB5QfY8;jooq
https://www.youtube.com/watch?v=fW80PwtNJAM;jooq
https://gradle.com/blog/from-hour-long-builds-to-streamlined-productivity-the-spring-boot-journey/;gradle
https://vladmihalcea.com/spring-transaction-best-practices/;spring
;https://engineering.corzent.com/angular-jest-unit-test-with-and-without-testbed-4ac6fd2232bc;307,angular
https://vladmihalcea.com/read-write-read-only-transaction-routing-spring/;spring
https://vladmihalcea.com/flyway-database-schema-migrations/;flyway
https://www.learncloudnative.com/blog/2023-05-31-kubeproxy-iptables;kubernetes
https://www.atomicjar.com/2023/05/spring-boot-3-1-0-testcontainers-for-testing-and-local-development/;spring
https://testcontainers.com/guides/working-with-jooq-flyway-using-testcontainers/;jooq,flyway
https://glaforge.dev/posts/2023/06/07/just-a-handy-command-line-tool/;tool
https://www.youtube.com/watch?v=Cd-gBxzcsdA;angular
https://github.com/sivaprasadreddy/spring-boot-jooq-demo/blob/gradle/build.gradle;jooq,gradle
https://vladmihalcea.com/spring-6-migration/;spring
https://blog.simplified.courses/template-driven-or-reactive-forms-in-angular/;angular
https://fullystacked.net/scope-in-css/;css
https://blog.scottlogic.com/2019/05/17/webassembly-compiler.html;webassembly
https://vladmihalcea.com/custom-spring-data-repository/;spring
https://blog.simplified.courses/evolving-from-the-sip-principle-towards-observable-state/;angular
https://blog.simplified.courses/say-goodbye-to-custom-form-validators-in-angular/;angular
https://www.marcobehler.com/guides/spring-boot-autoconfiguration;spring
https://github.com/Randgalt/record-builder;java
https://medium.com/@sanjayofficial94/java-modularity-a848942d0820;java
https://www.youtube.com/watch?v=9Yomqk0C6kE;agile
https://filip-prochazka.com/blog/mockbean-is-an-anti-pattern;spring
https://blog.simplified.courses/angular-expression-changed-after-it-has-been-checked-error/;angular
